year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,5,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",256.00,96.00,22.77,4.02,22.52,0.00,46.68,6.00,0.00,5707.00,1197.00,234.00,895.00,0.00,3381.00
2022,5,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",422.00,122.00,34.31,4.02,30.63,1.07,51.97,4.00,0.00,5131.00,1450.00,211.00,955.00,20.00,2495.00
2022,5,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",31.00,7.00,2.74,0.00,2.65,0.00,1.61,1.00,0.00,508.00,359.00,0.00,63.00,0.00,86.00
2022,5,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",20.00,7.00,1.56,0.24,1.21,0.00,3.99,0.00,0.00,352.00,48.00,43.00,32.00,0.00,229.00
2022,5,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",32.00,5.00,1.96,0.00,1.11,0.00,1.93,0.00,0.00,205.00,90.00,0.00,36.00,0.00,79.00
2022,5,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",84.00,17.00,5.01,0.00,6.91,0.00,5.08,0.00,0.00,985.00,255.00,0.00,194.00,0.00,536.00
2022,5,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB/MidAmerica",107.00,27.00,7.73,2.58,5.17,0.00,11.51,0.00,0.00,1702.00,565.00,215.00,244.00,0.00,678.00
2022,5,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",19.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,201.00,201.00,0.00,0.00,0.00,0.00
2022,5,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",222.00,91.00,24.91,4.30,16.09,0.00,45.70,7.00,1.00,6239.00,1316.00,511.00,787.00,0.00,3625.00
2022,5,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",28.00,5.00,1.65,0.00,2.21,0.00,1.14,0.00,0.00,381.00,248.00,0.00,75.00,0.00,58.00
2022,5,G4,Allegiant Air,BOS,"Boston, MA: Logan International",67.00,27.00,12.76,2.07,11.34,0.00,0.83,2.00,1.00,1732.00,904.00,82.00,630.00,0.00,116.00
2022,5,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",36.00,12.00,0.80,0.78,2.70,0.00,7.72,2.00,0.00,874.00,93.00,219.00,132.00,0.00,430.00
2022,5,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",27.00,3.00,1.00,0.00,1.11,0.00,0.89,1.00,0.00,113.00,26.00,0.00,28.00,0.00,59.00
2022,5,G4,Allegiant Air,CAK,"Akron, OH: Akron-Canton Regional",37.00,7.00,2.42,0.00,0.01,0.00,4.57,0.00,0.00,487.00,286.00,0.00,2.00,0.00,199.00
2022,5,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",10.00,3.00,1.05,0.00,0.34,0.00,1.61,0.00,0.00,225.00,115.00,0.00,26.00,0.00,84.00
2022,5,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",31.00,8.00,3.27,0.00,1.62,0.00,3.11,1.00,0.00,536.00,273.00,0.00,81.00,0.00,182.00
2022,5,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",66.00,16.00,5.92,0.00,3.09,0.00,6.99,0.00,0.00,817.00,398.00,0.00,103.00,0.00,316.00
2022,5,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",20.00,5.00,0.47,0.00,1.63,0.00,2.90,1.00,0.00,238.00,14.00,0.00,161.00,0.00,63.00
2022,5,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",303.00,139.00,25.27,4.47,29.72,0.44,79.09,12.00,0.00,9182.00,1950.00,319.00,1129.00,43.00,5741.00
2022,5,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",27.00,6.00,1.00,0.13,1.15,0.00,3.73,0.00,0.00,665.00,335.00,5.00,218.00,0.00,107.00
2022,5,G4,Allegiant Air,DEN,"Denver, CO: Denver International",36.00,9.00,3.17,0.98,1.81,0.43,2.60,0.00,0.00,902.00,470.00,61.00,58.00,23.00,290.00
2022,5,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",148.00,49.00,13.79,1.83,10.28,0.41,22.68,2.00,2.00,3064.00,750.00,201.00,612.00,12.00,1489.00
2022,5,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,5,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",9.00,4.00,1.20,0.00,0.72,0.00,2.08,0.00,0.00,340.00,155.00,0.00,32.00,0.00,153.00
2022,5,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",45.00,13.00,1.80,0.75,4.89,0.00,5.56,1.00,0.00,368.00,40.00,15.00,127.00,0.00,186.00
2022,5,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",9.00,2.00,0.69,0.00,0.24,0.00,1.07,0.00,0.00,84.00,46.00,0.00,16.00,0.00,22.00
2022,5,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",55.00,14.00,7.09,0.00,6.91,0.00,0.00,2.00,0.00,856.00,623.00,0.00,233.00,0.00,0.00
2022,5,G4,Allegiant Air,EYW,"Key West, FL: Key West International",60.00,7.00,1.80,0.00,2.13,0.00,3.07,3.00,0.00,601.00,319.00,0.00,71.00,0.00,211.00
2022,5,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",43.00,7.00,4.00,0.10,1.14,0.00,1.76,0.00,0.00,318.00,148.00,11.00,43.00,0.00,116.00
2022,5,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",59.00,13.00,3.26,0.00,2.07,0.00,7.67,1.00,0.00,751.00,189.00,0.00,74.00,0.00,488.00
2022,5,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",9.00,5.00,1.00,0.00,1.57,0.00,2.43,0.00,0.00,217.00,90.00,0.00,51.00,0.00,76.00
2022,5,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",272.00,121.00,27.65,5.88,38.26,0.85,48.36,8.00,3.00,8348.00,1928.00,439.00,2149.00,17.00,3815.00
2022,5,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",127.00,57.00,14.87,2.60,9.81,0.00,29.73,4.00,0.00,3703.00,1200.00,172.00,600.00,0.00,1731.00
2022,5,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",94.00,11.00,4.51,0.71,1.25,0.00,4.52,1.00,0.00,495.00,205.00,40.00,51.00,0.00,199.00
2022,5,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",60.00,15.00,6.40,0.26,3.91,0.00,4.43,0.00,0.00,814.00,344.00,15.00,136.00,0.00,319.00
2022,5,G4,Allegiant Air,GEG,"Spokane, WA: Spokane International",28.00,8.00,2.04,0.00,3.31,0.00,2.65,1.00,0.00,501.00,153.00,0.00,153.00,0.00,195.00
2022,5,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",10.00,2.00,0.12,0.00,1.88,0.00,0.00,0.00,0.00,54.00,3.00,0.00,51.00,0.00,0.00
2022,5,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",9.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,16.00
2022,5,G4,Allegiant Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",4.00,1.00,0.89,0.00,0.11,0.00,0.00,0.00,0.00,101.00,90.00,0.00,11.00,0.00,0.00
2022,5,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",17.00,2.00,0.11,0.00,1.62,0.00,0.27,0.00,0.00,187.00,6.00,0.00,166.00,0.00,15.00
2022,5,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",167.00,76.00,26.28,3.48,13.29,0.60,32.36,2.00,0.00,4892.00,1498.00,304.00,563.00,16.00,2511.00
2022,5,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",9.00,3.00,0.83,0.00,2.00,0.00,0.16,0.00,0.00,77.00,15.00,0.00,55.00,0.00,7.00
2022,5,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",28.00,9.00,3.52,0.00,2.64,0.00,2.85,1.00,0.00,806.00,561.00,0.00,127.00,0.00,118.00
2022,5,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",10.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,5,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",20.00,4.00,1.89,0.00,1.98,0.00,0.13,1.00,1.00,95.00,39.00,0.00,52.00,0.00,4.00
2022,5,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",40.00,6.00,0.76,0.45,3.97,0.00,0.82,1.00,0.00,263.00,16.00,10.00,211.00,0.00,26.00
2022,5,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",33.00,10.00,2.94,0.00,2.65,0.00,4.41,0.00,0.00,442.00,171.00,0.00,111.00,0.00,160.00
2022,5,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",36.00,10.00,3.40,0.27,5.32,0.00,1.02,1.00,0.00,281.00,99.00,18.00,136.00,0.00,28.00
2022,5,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",27.00,5.00,1.58,0.00,1.16,0.00,2.26,0.00,0.00,366.00,209.00,0.00,94.00,0.00,63.00
2022,5,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",46.00,8.00,2.69,1.33,0.24,0.00,3.74,1.00,0.00,494.00,208.00,58.00,11.00,0.00,217.00
2022,5,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",37.00,8.00,2.11,0.00,2.04,0.00,3.85,1.00,0.00,489.00,62.00,0.00,44.00,0.00,383.00
2022,5,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",139.00,52.00,12.16,1.10,8.66,0.00,30.08,3.00,0.00,4164.00,641.00,281.00,769.00,0.00,2473.00
2022,5,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",59.00,25.00,4.05,0.83,9.57,0.00,10.55,2.00,0.00,823.00,120.00,75.00,271.00,0.00,357.00
2022,5,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",761.00,299.00,62.37,11.22,91.53,0.32,133.56,13.00,0.00,20664.00,4356.00,1647.00,5159.00,14.00,9488.00
2022,5,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",118.00,33.00,13.00,3.00,5.14,0.00,11.86,3.00,0.00,1624.00,627.00,87.00,218.00,0.00,692.00
2022,5,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",104.00,32.00,14.28,2.72,5.90,0.00,9.10,3.00,1.00,2303.00,1327.00,121.00,278.00,0.00,577.00
2022,5,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",50.00,12.00,4.52,0.27,2.11,0.00,5.11,0.00,0.00,778.00,408.00,29.00,77.00,0.00,264.00
2022,5,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",18.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,378.00,48.00,0.00,330.00,0.00,0.00
2022,5,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",9.00,4.00,0.19,0.00,1.09,0.00,2.72,0.00,0.00,261.00,15.00,0.00,25.00,0.00,221.00
2022,5,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",20.00,7.00,1.82,0.00,3.45,0.00,1.73,0.00,0.00,335.00,153.00,0.00,122.00,0.00,60.00
2022,5,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",73.00,19.00,9.13,0.91,2.21,0.00,6.75,2.00,0.00,1551.00,648.00,93.00,90.00,0.00,720.00
2022,5,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",45.00,7.00,4.91,0.00,0.00,0.00,2.09,2.00,0.00,955.00,822.00,0.00,0.00,0.00,133.00
2022,5,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",94.00,25.00,7.04,0.17,7.22,0.00,10.57,3.00,0.00,1136.00,268.00,26.00,245.00,0.00,597.00
2022,5,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",37.00,6.00,0.40,0.00,3.11,0.71,1.79,1.00,0.00,427.00,59.00,0.00,104.00,12.00,252.00
2022,5,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",36.00,13.00,3.87,0.00,5.64,0.00,3.49,1.00,0.00,792.00,514.00,0.00,156.00,0.00,122.00
2022,5,G4,Allegiant Air,MLB,"Melbourne, FL: Melbourne International",18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,5,G4,Allegiant Air,MLI,"Moline, IL: Quad City International",34.00,9.00,3.98,1.36,2.71,0.00,0.96,0.00,0.00,829.00,452.00,165.00,88.00,0.00,124.00
2022,5,G4,Allegiant Air,MOT,"Minot, ND: Minot International",22.00,7.00,2.29,0.00,1.62,0.00,3.09,0.00,0.00,340.00,163.00,0.00,51.00,0.00,126.00
2022,5,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",9.00,5.00,1.63,0.00,1.46,0.00,1.92,0.00,0.00,254.00,25.00,0.00,53.00,0.00,176.00
2022,5,G4,Allegiant Air,MSO,"Missoula, MT: Missoula International",20.00,2.00,0.51,0.00,0.17,0.00,1.33,0.00,0.00,111.00,44.00,0.00,12.00,0.00,55.00
2022,5,G4,Allegiant Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",38.00,7.00,1.40,1.00,0.29,0.00,4.32,0.00,0.00,412.00,120.00,59.00,10.00,0.00,223.00
2022,5,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",15.00,4.00,0.07,0.00,1.25,0.37,2.31,1.00,0.00,207.00,3.00,0.00,50.00,17.00,137.00
2022,5,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",60.00,18.00,3.14,0.38,3.88,1.24,9.36,2.00,0.00,812.00,131.00,23.00,114.00,32.00,512.00
2022,5,G4,Allegiant Air,OAK,"Oakland, CA: Metropolitan Oakland International",24.00,5.00,1.11,0.00,1.28,0.00,2.61,0.00,0.00,549.00,410.00,0.00,28.00,0.00,111.00
2022,5,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",20.00,5.00,0.22,0.00,0.93,0.00,3.84,0.00,0.00,410.00,15.00,0.00,31.00,0.00,364.00
2022,5,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",37.00,5.00,3.16,1.00,0.07,0.00,0.77,0.00,0.00,170.00,116.00,31.00,3.00,0.00,20.00
2022,5,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",27.00,10.00,2.60,0.00,2.16,0.00,5.23,1.00,0.00,779.00,161.00,0.00,126.00,0.00,492.00
2022,5,G4,Allegiant Air,OWB,"Owensboro, KY: Owensboro Daviess County Regional",9.00,1.00,0.00,0.00,0.61,0.00,0.39,0.00,0.00,23.00,0.00,0.00,14.00,0.00,9.00
2022,5,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",26.00,6.00,1.00,0.00,4.07,0.00,0.93,0.00,0.00,235.00,35.00,0.00,118.00,0.00,82.00
2022,5,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",29.00,10.00,1.34,0.00,3.15,0.00,5.50,0.00,0.00,431.00,46.00,0.00,122.00,0.00,263.00
2022,5,G4,Allegiant Air,PDX,"Portland, OR: Portland International",27.00,10.00,4.59,0.00,0.96,0.00,4.46,0.00,0.00,604.00,395.00,0.00,47.00,0.00,162.00
2022,5,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",452.00,218.00,46.10,7.76,66.59,0.00,97.55,9.00,0.00,17459.00,3909.00,913.00,3359.00,0.00,9278.00
2022,5,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",26.00,3.00,1.45,0.00,0.55,0.00,1.00,0.00,0.00,104.00,61.00,0.00,12.00,0.00,31.00
2022,5,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",84.00,13.00,3.99,1.51,3.65,0.00,3.85,0.00,0.00,729.00,145.00,75.00,173.00,0.00,336.00
2022,5,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",684.00,212.00,47.19,11.03,63.82,2.71,87.26,10.00,6.00,14126.00,4579.00,669.00,2659.00,90.00,6129.00
2022,5,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",114.00,33.00,8.88,2.59,6.76,0.71,14.05,1.00,0.00,1755.00,489.00,297.00,233.00,22.00,714.00
2022,5,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",20.00,8.00,0.84,0.00,2.48,0.00,4.68,0.00,0.00,308.00,40.00,0.00,83.00,0.00,185.00
2022,5,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",26.00,10.00,3.37,0.96,3.57,0.00,2.10,0.00,0.00,486.00,86.00,115.00,168.00,0.00,117.00
2022,5,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,5,G4,Allegiant Air,PVD,"Providence, RI: Theodore Francis Green State",18.00,5.00,2.20,0.00,2.12,0.00,0.67,0.00,0.00,197.00,125.00,0.00,55.00,0.00,17.00
2022,5,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",93.00,17.00,6.00,0.00,4.49,0.00,6.51,0.00,0.00,671.00,216.00,0.00,117.00,0.00,338.00
2022,5,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",19.00,6.00,2.65,0.00,1.65,0.00,1.70,0.00,0.00,242.00,132.00,0.00,40.00,0.00,70.00
2022,5,G4,Allegiant Air,RDM,"Bend/Redmond, OR: Roberts Field",5.00,2.00,0.00,0.61,1.00,0.00,0.39,0.00,0.00,39.00,0.00,14.00,16.00,0.00,9.00
2022,5,G4,Allegiant Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,23.00
2022,5,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",52.00,14.00,6.38,1.78,2.42,0.00,3.42,1.00,0.00,872.00,521.00,64.00,143.00,0.00,144.00
2022,5,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",20.00,7.00,1.74,0.00,1.52,0.00,3.74,1.00,0.00,354.00,170.00,0.00,46.00,0.00,138.00
2022,5,G4,Allegiant Air,RNO,"Reno, NV: Reno/Tahoe International",18.00,9.00,2.64,0.00,1.23,0.00,5.12,0.00,0.00,644.00,257.00,0.00,56.00,0.00,331.00
2022,5,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",27.00,6.00,1.00,0.00,0.54,0.00,4.46,0.00,1.00,452.00,182.00,0.00,38.00,0.00,232.00
2022,5,G4,Allegiant Air,ROC,"Rochester, NY: Greater Rochester International",10.00,3.00,1.53,0.00,1.19,0.00,0.28,1.00,0.00,139.00,94.00,0.00,25.00,0.00,20.00
2022,5,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",48.00,18.00,5.43,0.89,7.46,0.00,4.22,0.00,0.00,1068.00,487.00,47.00,256.00,0.00,278.00
2022,5,G4,Allegiant Air,SAT,"San Antonio, TX: San Antonio International",9.00,4.00,2.68,0.00,0.42,0.00,0.90,0.00,0.00,251.00,223.00,0.00,10.00,0.00,18.00
2022,5,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",124.00,50.00,8.05,1.87,15.43,0.12,24.52,7.00,0.00,3280.00,488.00,134.00,599.00,7.00,2052.00
2022,5,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",55.00,11.00,4.57,0.70,2.14,0.00,3.59,1.00,0.00,752.00,348.00,31.00,88.00,0.00,285.00
2022,5,G4,Allegiant Air,SCE,"State College, PA: University Park",8.00,3.00,1.80,0.00,0.63,0.00,0.57,0.00,0.00,173.00,64.00,0.00,36.00,0.00,73.00
2022,5,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metropolitan",46.00,16.00,3.37,1.61,1.14,0.00,9.89,0.00,0.00,1067.00,132.00,107.00,67.00,0.00,761.00
2022,5,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",89.00,23.00,3.67,0.00,9.44,0.86,9.04,2.00,0.00,1541.00,319.00,0.00,505.00,18.00,699.00
2022,5,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",758.00,226.00,55.31,16.53,66.62,2.83,84.71,11.00,1.00,14506.00,4822.00,1264.00,2617.00,53.00,5750.00
2022,5,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",86.00,18.00,9.35,1.00,0.72,0.00,6.93,1.00,0.00,696.00,276.00,21.00,26.00,0.00,373.00
2022,5,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",9.00,3.00,1.52,0.00,0.50,0.00,0.98,0.00,0.00,154.00,114.00,0.00,14.00,0.00,26.00
2022,5,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",10.00,4.00,0.00,0.00,0.99,0.00,3.01,2.00,0.00,288.00,0.00,0.00,26.00,0.00,262.00
2022,5,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",96.00,24.00,8.02,0.00,9.29,0.00,6.69,2.00,1.00,1654.00,408.00,0.00,700.00,0.00,546.00
2022,5,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",19.00,7.00,1.95,1.82,1.41,0.00,1.82,1.00,0.00,553.00,67.00,274.00,70.00,0.00,142.00
2022,5,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",238.00,92.00,25.37,4.64,29.52,0.44,32.02,2.00,1.00,6476.00,2119.00,716.00,1296.00,28.00,2317.00
2022,5,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,5,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",26.00,8.00,1.77,0.00,3.34,0.00,2.90,0.00,0.00,498.00,245.00,0.00,79.00,0.00,174.00
2022,5,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",51.00,15.00,2.25,1.00,5.23,0.00,6.52,1.00,0.00,1141.00,157.00,111.00,356.00,0.00,517.00
2022,5,G4,Allegiant Air,TOL,"Toledo, OH: Toledo Express",30.00,8.00,1.30,0.00,1.77,0.00,4.92,1.00,0.00,321.00,27.00,0.00,117.00,0.00,177.00
2022,5,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",11.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,34.00,0.00,0.00,0.00,0.00
2022,5,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",40.00,7.00,4.40,0.39,1.88,0.00,0.33,1.00,0.00,662.00,431.00,13.00,192.00,0.00,26.00
2022,5,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",10.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,431.00,431.00,0.00,0.00,0.00,0.00
2022,5,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",211.00,76.00,14.64,2.58,14.80,0.28,43.69,0.00,0.00,4899.00,983.00,132.00,710.00,13.00,3061.00
2022,5,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",74.00,24.00,5.23,1.00,7.55,0.81,9.41,1.00,0.00,1402.00,257.00,88.00,516.00,21.00,520.00
2022,5,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",240.00,64.00,16.14,2.16,13.30,0.00,32.40,11.00,3.00,4875.00,971.00,83.00,722.00,0.00,3099.00
2022,5,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",81.00,20.00,8.12,1.03,6.94,0.00,3.91,1.00,0.00,1452.00,949.00,23.00,278.00,0.00,202.00
2022,5,HA,Hawaiian Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",13.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,107.00,107.00,0.00,0.00,0.00,0.00
2022,5,HA,Hawaiian Airlines Inc.,BOS,"Boston, MA: Logan International",18.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,123.00,123.00,0.00,0.00,0.00,0.00
2022,5,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2499.00,346.00,153.60,5.65,0.08,0.99,185.68,3.00,3.00,12427.00,6293.00,208.00,2.00,38.00,5886.00
2022,5,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",372.00,36.00,25.25,0.00,0.00,0.00,10.75,0.00,1.00,1043.00,737.00,0.00,0.00,0.00,306.00
2022,5,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",31.00,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,230.00,230.00,0.00,0.00,0.00,0.00
2022,5,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",622.00,89.00,60.94,2.30,0.00,1.00,24.76,0.00,0.00,2675.00,1887.00,44.00,0.00,16.00,728.00
2022,5,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",113.00,11.00,9.96,1.04,0.00,0.00,0.00,0.00,0.00,262.00,236.00,26.00,0.00,0.00,0.00
2022,5,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",186.00,25.00,19.99,0.00,1.00,1.77,2.24,0.00,0.00,689.00,541.00,0.00,30.00,31.00,87.00
2022,5,HA,Hawaiian Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",62.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,113.00,113.00,0.00,0.00,0.00,0.00
2022,5,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",644.00,83.00,50.06,1.72,0.00,0.00,31.22,1.00,0.00,2281.00,1275.00,54.00,0.00,0.00,952.00
2022,5,HA,Hawaiian Airlines Inc.,MCO,"Orlando, FL: Orlando International",13.00,4.00,3.90,0.00,0.00,0.00,0.10,0.00,0.00,110.00,108.00,0.00,0.00,0.00,2.00
2022,5,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",93.00,10.00,7.73,0.00,0.00,0.00,2.27,0.00,0.00,263.00,222.00,0.00,0.00,0.00,41.00
